Nasdaq Traded,Symbol,Company Name,Listing Exchange,Market Category,ETF,Round Lot Size,Test Issue,Financial Status,CQS Symbol,NASDAQ Symbol,NextShares,Symbol_Clean,Sector,source,confidence
Y,NATH,"Nathan's Famous, Inc. - Common Stock",Q,Q,N,100.0,N,N,,NATH,N,NATH,Consumer Discretionary,Nasdaq,100.0
Y,NATI,National Instruments Corporation - Common Stock,Q,Q,N,100.0,N,N,,NATI,N,NATI,Technology,Wikipedia-High,172.0
Y,NATR,"Nature's Sunshine Products, Inc. - Common Stock",Q,S,N,100.0,N,N,,NATR,N,NATR,Health Care,Nasdaq,100.0
Y,NAV,Navistar International Corporation Common Stock,N, ,N,100.0,N,,NAV,NAV,N,NAV,Industrials,Wikipedia-High,27.0
Y,NAVB,"Navidea Biopharmaceuticals, Inc. Common Stock",A, ,N,100.0,N,,NAVB,NAVB,N,NAVB,Healthcare,Name-Match,180.0
Y,NAVI,Navient Corporation - Common Stock,Q,Q,N,100.0,N,N,,NAVI,N,NAVI,Finance,Nasdaq,100.0
Y,NAZ,Nuveen Arizona Quality Municipal Income Fund Common Stock,N, ,N,100.0,N,,NAZ,NAZ,N,NAZ,Finance,Nasdaq,100.0
Y,NBACU,Newborn Acquisition Corp. - Unit,Q,S,N,100.0,N,N,,NBACU,N,NBACU,Consumer Discretionary,Wikipedia-High,61.5
Y,NBEV,New Age Beverages Corporation - Common Stock,Q,S,N,100.0,N,N,,NBEV,N,NBEV,Consumer Staples,Name-Match,60.0
Y,NBH,Neuberger Berman Municipal Fund Inc. Common Stock,A, ,N,100.0,N,,NBH,NBH,N,NBH,Finance,Nasdaq,100.0
Y,NBHC,National Bank Holdings Corporation Common Stock,N, ,N,100.0,N,,NBHC,NBHC,N,NBHC,Finance,Nasdaq,100.0
Y,NBIX,"Neurocrine Biosciences, Inc. - Common Stock",Q,Q,N,100.0,N,N,,NBIX,N,NBIX,Health Care,Nasdaq,100.0
Y,NBL,Noble Energy Inc. - Common Stock,Q,Q,N,100.0,N,N,,NBL,N,NBL,Energy,Name-Match,60.0
Y,NBLX,"Noble Midstream Partners LP - Common Units, Representing Limited Partner Interests",Q,Q,N,100.0,N,N,,NBLX,N,NBLX,Energy,Wikipedia-High,262.5
Y,NBN,Northeast Bank - Common Stock,Q,G,N,100.0,N,N,,NBN,N,NBN,Finance,Nasdaq,100.0
Y,NBO,Neuberger Berman New York Municipal Fund Inc. Common Stock,A, ,N,100.0,N,,NBO,NBO,N,NBO,Financial,Wikipedia-High,105.0
Y,NBR,Nabors Industries Ltd.,N, ,N,100.0,N,,NBR,NBR,N,NBR,Energy,Nasdaq,100.0
Y,NBRV,Nabriva Therapeutics plc - Ordinary Shares,Q,Q,N,100.0,N,N,,NBRV,N,NBRV,Healthcare,Name-Match,180.0
Y,NBSE,"NeuBase Therapeutics, Inc.  - Common Stock",Q,S,N,100.0,N,N,,NBSE,N,NBSE,Healthcare,Name-Match,180.0
Y,NBTB,NBT Bancorp Inc. - Common Stock,Q,Q,N,100.0,N,N,,NBTB,N,NBTB,Finance,Nasdaq,100.0
Y,NBW,Neuberger Berman California Municipal Fund Inc Common Stock,A, ,N,100.0,N,,NBW,NBW,N,NBW,Financial,Groq-Success,100.0
Y,NBY,"NovaBay Pharmaceuticals, Inc. Common Stock",A, ,N,100.0,N,,NBY,NBY,N,NBY,Health Care,Nasdaq,100.0
Y,NC,"NACCO Industries, Inc. Common Stock",N, ,N,100.0,N,,NC,NC,N,NC,Energy,Nasdaq,100.0
Y,NCA,"Nuveen California Municipal Value Fund, Inc. Common Stock",N, ,N,100.0,N,,NCA,NCA,N,NCA,Finance,Nasdaq,100.0
Y,NCBS,Nicolet Bankshares Inc. - Common Stock,Q,S,N,100.0,N,N,,NCBS,N,NCBS,Financial,Name-Match,24.0
Y,NCLH,Norwegian Cruise Line Holdings Ltd. Ordinary Shares,N, ,N,100.0,N,,NCLH,NCLH,N,NCLH,Consumer Discretionary,Nasdaq,100.0
Y,NCMI,"National CineMedia, Inc. - Common Stock",Q,Q,N,100.0,N,N,,NCMI,N,NCMI,Consumer Discretionary,Nasdaq,100.0
Y,NCR,NCR Corporation Common Stock,N, ,N,100.0,N,,NCR,NCR,N,NCR,Technology,Wikipedia-High,94.5
Y,NCSM,"NCS Multistage Holdings, Inc. - Common Stock",Q,Q,N,100.0,N,N,,NCSM,N,NCSM,Energy,Nasdaq,100.0
Y,NCTY,The9 Limited - American Depository Shares representing three ordinary shares,Q,S,N,100.0,N,D,,NCTY,N,NCTY,Finance,Nasdaq,100.0
Y,NDAQ,"Nasdaq, Inc. - Common Stock",Q,Q,N,100.0,N,N,,NDAQ,N,NDAQ,Finance,Nasdaq,100.0
Y,NDLS,Noodles & Company - Common Stock,Q,Q,N,100.0,N,N,,NDLS,N,NDLS,Consumer Discretionary,Nasdaq,100.0
Y,NDP,"Tortoise Energy Independence Fund, Inc. Common Stock",N, ,N,100.0,N,,NDP,NDP,N,NDP,Energy,Name-Match,60.0
Y,NDRA,ENDRA Life Sciences Inc. - Common Stock,Q,S,N,100.0,N,N,,NDRA,N,NDRA,Health Care,Nasdaq,100.0
Y,NDSN,Nordson Corporation - Common Stock,Q,Q,N,100.0,N,N,,NDSN,N,NDSN,Industrials,Nasdaq,100.0
Y,NE,Noble Corporation Ordinary Shares (UK),N, ,N,100.0,N,,NE,NE,N,NE,Energy,Nasdaq,100.0
Y,NEBU,Nebula Acquisition Corporation - Class A Common Stock,Q,S,N,100.0,N,D,,NEBU,N,NEBU,Communication Services,Wikipedia-High,35.0
Y,NEBUU,Nebula Acquisition Corporation - Unit,Q,S,N,100.0,N,D,,NEBUU,N,NEBUU,Communication Services,Wikipedia-High,44.5
Y,NEE,"NextEra Energy, Inc. Common Stock",N, ,N,100.0,N,,NEE,NEE,N,NEE,Technology,Nasdaq,100.0
Y,NEM,Newmont Corporation,N, ,N,100.0,N,,NEM,NEM,N,NEM,Basic Materials,Nasdaq,100.0
Y,NEO,"NeoGenomics, Inc. - Common Stock",Q,S,N,100.0,N,N,,NEO,N,NEO,Health Care,Nasdaq,100.0
Y,NEOG,Neogen Corporation - Common Stock,Q,Q,N,100.0,N,N,,NEOG,N,NEOG,Health Care,Nasdaq,100.0
Y,NEON,Neonode Inc. - Common Stock,Q,S,N,100.0,N,N,,NEON,N,NEON,Technology,Nasdaq,100.0
Y,NEOS,"Neos Therapeutics, Inc. - Common Stock",Q,G,N,100.0,N,N,,NEOS,N,NEOS,Healthcare,Name-Match,180.0
Y,NEP,"NextEra Energy Partners, LP Common Units representing limited partner interests",N, ,N,100.0,N,,NEP,NEP,N,NEP,Energy,Name-Match,60.0
Y,NEPH,"Nephros, Inc. - Common Stock",Q,S,N,100.0,N,N,,NEPH,N,NEPH,Health Care,Nasdaq,100.0
Y,NEPT,Neptune Wellness Solutions Inc. - Ordinary Shares,Q,S,N,100.0,N,N,,NEPT,N,NEPT,Communication Services,Wikipedia-High,35.0
Y,NERV,"Minerva Neurosciences, Inc - Common Stock",Q,G,N,100.0,N,N,,NERV,N,NERV,Health Care,Nasdaq,100.0
Y,NES,"Nuverra Environmental Solutions, Inc. Common Stock",A, ,N,100.0,N,,NES,NES,N,NES,Materials,AnnualReports-Success,36.0
Y,NESR,National Energy Services Reunited Corp. - Ordinary Shares,Q,S,N,100.0,N,N,,NESR,N,NESR,Energy,Nasdaq,100.0
Y,NET,"Cloudflare, Inc. Class A Common Stock",N, ,N,100.0,N,,NET,NET,N,NET,Technology,Nasdaq,100.0
Y,NETE,"Net Element, Inc. - Common Stock",Q,S,N,100.0,N,D,,NETE,N,NETE,Technology,Wikipedia-High,205.5
Y,NEU,NewMarket Corp Common Stock,N, ,N,100.0,N,,NEU,NEU,N,NEU,Industrials,Nasdaq,100.0
Y,NEV,Nuveen Enhanced Municipal Value Fund Common Shares of Beneficial Interest,N, ,N,100.0,N,,NEV,NEV,N,NEV,Communication Services,AnnualReports-Success,70.0
Y,NEW,"Puxin Limited American Depositary Shares, each representing two Ordinary Shares",N, ,N,100.0,N,,NEW,NEW,N,NEW,Industrials,AnnualReports-Success,36.0
Y,NEWA,"Newater Technology, Inc. - Ordinary Shares",Q,S,N,100.0,N,N,,NEWA,N,NEWA,Technology,Name-Match,60.0
Y,NEWR,"New Relic, Inc. Common Stock",N, ,N,100.0,N,,NEWR,NEWR,N,NEWR,Communication Services,Wikipedia-High,82.0
Y,NEWT,Newtek Business Services Corp. - Common Stock,Q,G,N,100.0,N,N,,NEWT,N,NEWT,Finance,Nasdaq,100.0
Y,NEX,NexTier Oilfield Solutions Inc. Common Stock,N, ,N,100.0,N,,NEX,NEX,N,NEX,Energy,Name-Match,60.0
Y,NEXA,Nexa Resources S.A. Common Shares,N, ,N,100.0,N,,NEXA,NEXA,N,NEXA,Basic Materials,Nasdaq,100.0
Y,NEXT,NextDecade Corporation - Common Stock,Q,S,N,100.0,N,N,,NEXT,N,NEXT,Utilities,Nasdaq,100.0
Y,NFBK,"Northfield Bancorp, Inc. - Common Stock",Q,Q,N,100.0,N,N,,NFBK,N,NFBK,Finance,Nasdaq,100.0
Y,NFG,National Fuel Gas Company Common Stock,N, ,N,100.0,N,,NFG,NFG,N,NFG,Utilities,Nasdaq,100.0
Y,NFH,New Frontier Health Corporation Ordinary Shares,N, ,N,100.0,N,,NFH,NFH,N,NFH,Healthcare,Name-Match,24.0
Y,NFIN,Netfin Acquisition Corp. - Class A Ordinary Shares,Q,S,N,100.0,N,N,,NFIN,N,NFIN,Financial,AnnualReports-Success,62.0
Y,NFINU,Netfin Acquisition Corp. - Unit,Q,S,N,100.0,N,N,,NFINU,N,NFINU,Technology,Wikipedia-High,159.0
Y,NFLX,"Netflix, Inc. - Common Stock",Q,Q,N,100.0,N,N,,NFLX,N,NFLX,Consumer Discretionary,Nasdaq,100.0
Y,NG,Novagold Resources Inc.,A, ,N,100.0,N,,NG,NG,N,NG,Basic Materials,Nasdaq,100.0
Y,NGD,New Gold Inc.,A, ,N,100.0,N,,NGD,NGD,N,NGD,Basic Materials,Nasdaq,100.0
Y,NGHC,National General Holdings Corp - Common Stock,Q,G,N,100.0,N,N,,NGHC,N,NGHC,Financial,Wikipedia-High,283.0
Y,NGHCO,National General Holdings Corp - Depositary Shares,Q,G,N,100.0,N,N,,NGHCO,N,NGHCO,Technology,Wikipedia-High,222.0
Y,NGM,"NGM Biopharmaceuticals, Inc. - Common Stock",Q,Q,N,100.0,N,N,,NGM,N,NGM,Healthcare,Name-Match,180.0
Y,NGS,"Natural Gas Services Group, Inc. Common Stock",N, ,N,100.0,N,,NGS,NGS,N,NGS,Energy,Nasdaq,100.0
Y,NGVC,"Natural Grocers by Vitamin Cottage, Inc. Common Stock",N, ,N,100.0,N,,NGVC,NGVC,N,NGVC,Consumer Staples,Nasdaq,100.0
Y,NGVT,Ingevity Corporation Common Stock ,N, ,N,100.0,N,,NGVT,NGVT,N,NGVT,Industrials,Nasdaq,100.0
Y,NH,"NantHealth, Inc. - Common Stock",Q,Q,N,100.0,N,N,,NH,N,NH,Healthcare,Name-Match,24.0
Y,NHC,National HealthCare Corporation Common Stock,A, ,N,100.0,N,,NHC,NHC,N,NHC,Health Care,Nasdaq,100.0
Y,NHI,"National Health Investors, Inc. Common Stock",N, ,N,100.0,N,,NHI,NHI,N,NHI,Real Estate,Nasdaq,100.0
Y,NHLD,National Holdings Corporation - Common Stock,Q,S,N,100.0,N,N,,NHLD,N,NHLD,Financial,Wikipedia-High,103.0
Y,NHTC,Natural Health Trends Corp. - Commn Stock,Q,S,N,100.0,N,N,,NHTC,N,NHTC,Consumer Discretionary,Nasdaq,100.0
Y,NI,NiSource Inc Common Stock,N, ,N,100.0,N,,NI,NI,N,NI,Utilities,Nasdaq,100.0
Y,NICE,NICE Ltd - American Depositary Shares each representing one Ordinary Share,Q,Q,N,100.0,N,N,,NICE,N,NICE,Technology,Nasdaq,100.0
Y,NICK,"Nicholas Financial, Inc. - Common Stock",Q,Q,N,100.0,N,N,,NICK,N,NICK,Financial,Name-Match,24.0
Y,NID,Nuveen Intermediate Duration Municipal Term Fund Common Shares of Beneficial Interest,N, ,N,100.0,N,,NID,NID,N,NID,Communication Services,Name-Match,60.0
Y,NIM,Nuveen Select Maturities Municipal Fund Common Stock,N, ,N,100.0,N,,NIM,NIM,N,NIM,Finance,Nasdaq,100.0
Y,NINE,"Nine Energy Service, Inc. Common Stock",N, ,N,100.0,N,,NINE,NINE,N,NINE,Energy,Nasdaq,100.0
Y,NIO,"NIO Inc. American depositary shares, each  representing one Class A ordinary share",N, ,N,100.0,N,,NIO,NIO,N,NIO,Industrials,Nasdaq,100.0
Y,NIQ,Nuveenn Intermediate Duration Quality Municipal Term Fund Common Shares of Beneficial Interest,N, ,N,100.0,N,,NIQ,NIQ,N,NIQ,Technology,Nasdaq,100.0
Y,NIU,Niu Technologies - American Depositary Shares,Q,G,N,100.0,N,N,,NIU,N,NIU,Industrials,Nasdaq,100.0
Y,NJR,NewJersey Resources Corporation Common Stock,N, ,N,100.0,N,,NJR,NJR,N,NJR,Utilities,Nasdaq,100.0
Y,NK,"NantKwest, Inc. - Common Stock",Q,Q,N,100.0,N,N,,NK,N,NK,Financial,AnnualReports-Success,42.0
Y,NKE,"Nike, Inc. Common Stock",N, ,N,100.0,N,,NKE,NKE,N,NKE,Consumer Discretionary,Nasdaq,100.0
Y,NKG,Nuveen Georgia Quality Municipal Income Fund ,N, ,N,100.0,N,,NKG,NKG,N,NKG,Healthcare,AnnualReports-Success,117.0
Y,NKSH,"National Bankshares, Inc. - Common Stock",Q,S,N,100.0,N,N,,NKSH,N,NKSH,Finance,Nasdaq,100.0
Y,NKTR,Nektar Therapeutics - Common Stock,Q,Q,N,100.0,N,N,,NKTR,N,NKTR,Health Care,Nasdaq,100.0
Y,NL,"NL Industries, Inc. Common Stock",N, ,N,100.0,N,,NL,NL,N,NL,Basic Materials,Nasdaq,100.0
Y,NLOK,NortonLifeLock Inc. - Common Stock,Q,Q,N,100.0,N,N,,NLOK,N,NLOK,Technology,Wikipedia-High,133.5
Y,NLS,"Nautilus, Inc. Common Stock",N, ,N,100.0,N,,NLS,NLS,N,NLS,Consumer Discretionary,Wikipedia-High,76.0
Y,NLSN,Nielsen N.V. Ordinary Shares,N, ,N,100.0,N,,NLSN,NLSN,N,NLSN,Communication Services,Wikipedia-High,57.0
Y,NLTX,"Neoleukin Therapeutics, Inc. - Common Stock",Q,G,N,100.0,N,N,,NLTX,N,NLTX,Healthcare,Name-Match,180.0
Y,NLY,Annaly Capital Management Inc Common Stock,N, ,N,100.0,N,,NLY,NLY,N,NLY,Real Estate,Nasdaq,100.0
Y,NM,Navios Maritime Holdings Inc. Common Stock,N, ,N,100.0,N,,NM,NM,N,NM,Industrials,Wikipedia-High,40.0
Y,NMCI,Navios Maritime Containers L.P. - Common units representing limited partner interests,Q,Q,N,100.0,N,N,,NMCI,N,NMCI,Industrials,Groq-Success,100.0
Y,NMFC,New Mountain Finance Corporation Common Stock,N, ,N,100.0,N,,NMFC,NMFC,N,NMFC,Finance,Nasdaq,100.0
Y,NMI,"Nuveen Municipal Income Fund, Inc. Common Stock",N, ,N,100.0,N,,NMI,NMI,N,NMI,Finance,Nasdaq,100.0
Y,NMIH,NMI Holdings Inc - Common Stock,Q,G,N,100.0,N,N,,NMIH,N,NMIH,Finance,Nasdaq,100.0
Y,NML,Neuberger Berman MLP and Energy Income Fund Inc. Common Stock,A, ,N,100.0,N,,NML,NML,N,NML,Finance,Nasdaq,100.0
Y,NMM,Navios Maritime Partners LP Common Units Representing Limited Partner Interests,N, ,N,100.0,N,,NMM,NMM,N,NMM,Consumer Discretionary,Nasdaq,100.0
Y,NMRD,Nemaura Medical Inc. - Common Stock,Q,S,N,100.0,N,N,,NMRD,N,NMRD,Healthcare,Name-Match,60.0
Y,NMRK,"Newmark Group, Inc. - Class A Common Stock",Q,Q,N,100.0,N,N,,NMRK,N,NMRK,Finance,Nasdaq,100.0
Y,NMT,Nuveen Massachusetts Quality Municipal Income Fund Common Stock,N, ,N,100.0,N,,NMT,NMT,N,NMT,Finance,Nasdaq,100.0
Y,NMY,Nuveen Maryland Quality Municipal Income Fund Common Stock,N, ,N,100.0,N,,NMY,NMY,N,NMY,Financial,Groq-Success,100.0
Y,NMZ,"Nuveen Municipal High Income Opportunity Fund Common Stock, $0.01 par value, per share",N, ,N,100.0,N,,NMZ,NMZ,N,NMZ,Finance,Nasdaq,100.0
Y,NNA,Navios Maritime Acquisition Corporation Common stock,N, ,N,100.0,N,,NNA,NNA,N,NNA,Industrials,Wikipedia-High,40.0
Y,NNBR,"NN, Inc. - Common Stock",Q,Q,N,100.0,N,N,,NNBR,N,NNBR,Industrials,Nasdaq,100.0
Y,NNDM,Nano Dimension Ltd. - American Depositary Shares,Q,S,N,100.0,N,N,,NNDM,N,NNDM,Technology,Nasdaq,100.0
Y,NNI,"Nelnet, Inc. Common Stock",N, ,N,100.0,N,,NNI,NNI,N,NNI,Finance,Nasdaq,100.0
Y,NNN,National Retail Properties Common Stock,N, ,N,100.0,N,,NNN,NNN,N,NNN,Real Estate,Nasdaq,100.0
Y,NNVC,"NanoViricides, Inc. Common Stock",A, ,N,100.0,N,,NNVC,NNVC,N,NNVC,Health Care,Nasdaq,100.0
Y,NNY,"Nuveen New York Municipal Value Fund, Inc. Common Stock",N, ,N,100.0,N,,NNY,NNY,N,NNY,Finance,Nasdaq,100.0
Y,NOA,North American Construction Group Ltd. Common Shares (no par),N, ,N,100.0,N,,NOA,NOA,N,NOA,Energy,Nasdaq,100.0
Y,NOAH,Noah Holdings Limited,N, ,N,100.0,N,,NOAH,NOAH,N,NOAH,Finance,Nasdaq,100.0
Y,NOC,Northrop Grumman Corporation Common Stock,N, ,N,100.0,N,,NOC,NOC,N,NOC,Industrials,Nasdaq,100.0
Y,NODK,"NI Holdings, Inc. - Common Stock",Q,S,N,100.0,N,N,,NODK,N,NODK,Finance,Nasdaq,100.0
Y,NOG,"Northern Oil and Gas, Inc. Common Stock",A, ,N,100.0,N,,NOG,NOG,N,NOG,Energy,Nasdaq,100.0
Y,NOK,Nokia Corporation Sponsored American Depositary Shares,N, ,N,100.0,N,,NOK,NOK,N,NOK,Technology,Nasdaq,100.0
Y,NOMD,Nomad Foods Limited Ordinary Shares,N, ,N,100.0,N,,NOMD,NOMD,N,NOMD,Consumer Staples,Nasdaq,100.0
Y,NOV,"National Oilwell Varco, Inc. Common Stock",N, ,N,100.0,N,,NOV,NOV,N,NOV,Consumer Discretionary,Nasdaq,100.0
Y,NOVA,Sunnova Energy International Inc. Common Stock,N, ,N,100.0,N,,NOVA,NOVA,N,NOVA,Energy,Name-Match,60.0
Y,NOVN,"Novan, Inc. - Common Stock",Q,G,N,100.0,N,D,,NOVN,N,NOVN,Healthcare,Wikipedia-High,216.0
Y,NOW,"ServiceNow, Inc. Common Stock",N, ,N,100.0,N,,NOW,NOW,N,NOW,Technology,Nasdaq,100.0
Y,NP,"Neenah, Inc. Common Stock",N, ,N,100.0,N,,NP,NP,N,NP,Finance,Nasdaq,100.0
Y,NPA,New Providence Acquisition Corp. - Class A Common Stock,Q,S,N,100.0,N,N,,NPA,N,NPA,Communication Services,Wikipedia-High,368.0
Y,NPK,"National Presto Industries, Inc. Common Stock",N, ,N,100.0,N,,NPK,NPK,N,NPK,Industrials,Nasdaq,100.0
Y,NPN,Nuveen Pennsylvania Municipal Value Fund Common Shares of Beneficial Interest,N, ,N,100.0,N,,NPN,NPN,N,NPN,Communication Services,AnnualReports-Success,93.0
Y,NPO,EnPro Industries Inc,N, ,N,100.0,N,,NPO,NPO,N,NPO,Industrials,Nasdaq,100.0
Y,NPTN,NeoPhotonics Corporation Common Stock,N, ,N,100.0,N,,NPTN,NPTN,N,NPTN,Technology,Wikipedia-High,334.0
Y,NPV,Nuveen Virginia Quality Municipal Income Fund Common Stock,N, ,N,100.0,N,,NPV,NPV,N,NPV,Finance,Nasdaq,100.0
Y,NQP,Nuveen Pennsylvania Quality Municipal Income Fund Common Stock,N, ,N,100.0,N,,NQP,NQP,N,NQP,Finance,Nasdaq,100.0
Y,NR,"Newpark Resources, Inc. Common Stock",N, ,N,100.0,N,,NR,NR,N,NR,Energy,Wikipedia-High,196.0
Y,NRBO,"NeuroBo Pharmaceuticals, Inc. - Common Stock",Q,S,N,100.0,N,N,,NRBO,N,NRBO,Healthcare,Name-Match,180.0
Y,NRC,National Research Corporation - Common Stock,Q,Q,N,100.0,N,N,,NRC,N,NRC,Health Care,Nasdaq,100.0
Y,NREF,"NexPoint Real Estate Finance, Inc. Common Stock",N, ,N,100.0,N,,NREF,NREF,N,NREF,Real Estate,Nasdaq,100.0
Y,NRG,"NRG Energy, Inc. Common Stock",N, ,N,100.0,N,,NRG,NRG,N,NRG,Utilities,Nasdaq,100.0
Y,NRGD,MicroSectors U.S. Big Oil Index -3X Inverse Leveraged ETN,P, ,N,100.0,N,,NRGD,NRGD,N,NRGD,Energy,Name-Match,60.0
Y,NRGO,MicroSectors U.S. Big Oil Index 2X Leveraged ETN,P, ,N,100.0,N,,NRGO,NRGO,N,NRGO,Energy,Name-Match,60.0
Y,NRGU,MicroSectors U.S. Big Oil Index 3X Leveraged ETN,P, ,N,100.0,N,,NRGU,NRGU,N,NRGU,Energy,Name-Match,60.0
Y,NRGX,PIMCO Energy and Tactical Credit Opportunities Fund Common Shares of Beneficial Interest,N, ,N,100.0,N,,NRGX,NRGX,N,NRGX,Energy,Name-Match,60.0
Y,NRGZ,MicroSectors U.S. Big Oil Index -2X Inverse Leveraged ETN,P, ,N,100.0,N,,NRGZ,NRGZ,N,NRGZ,Energy,Name-Match,60.0
Y,NRIM,Northrim BanCorp Inc - Common Stock,Q,Q,N,100.0,N,N,,NRIM,N,NRIM,Finance,Nasdaq,100.0
Y,NRO,"Neuberger Berman Real Estate Securities Income Fund, Inc. Neuberger Berman Real Estate Securities Income Fund, Inc.",A, ,N,100.0,N,,NRO,NRO,N,NRO,Finance,Nasdaq,100.0
Y,NRP,Natural Resource Partners LP Limited Partnership,N, ,N,100.0,N,,NRP,NRP,N,NRP,Energy,Nasdaq,100.0
Y,NRT,North European Oil Royality Trust Common Stock,N, ,N,100.0,N,,NRT,NRT,N,NRT,Energy,Nasdaq,100.0
Y,NRZ,New Residential Investment Corp. Common Stock,N, ,N,100.0,N,,NRZ,NRZ,N,NRZ,Financial,Name-Match,60.0
Y,NS,Nustar Energy L.P.  Common Units,N, ,N,100.0,N,,NS,NS,N,NS,Energy,Name-Match,60.0
Y,NSC,Norfolk Southern Corporation Common Stock,N, ,N,100.0,N,,NSC,NSC,N,NSC,Industrials,Nasdaq,100.0
Y,NSCO,"Nesco Holdings, Inc. Common Stock",N, ,N,100.0,N,,NSCO,NSCO,N,NSCO,Healthcare,AnnualReports-Success,148.0
Y,NSEC,"National Security Group, Inc. - Common Stock",Q,G,N,100.0,N,N,,NSEC,N,NSEC,Financial,Wikipedia-High,51.5
Y,NSIT,"Insight Enterprises, Inc. - Common Stock",Q,Q,N,100.0,N,N,,NSIT,N,NSIT,Consumer Discretionary,Nasdaq,100.0
Y,NSL,Nuveen Senior Income Fund Common Stock,N, ,N,100.0,N,,NSL,NSL,N,NSL,Financial,Wikipedia-High,200.5
Y,NSP,"Insperity, Inc. Common Stock",N, ,N,100.0,N,,NSP,NSP,N,NSP,Consumer Discretionary,Nasdaq,100.0
Y,NSPR,InspireMD Inc. Common Stock,A, ,N,100.0,N,,NSPR,NSPR,N,NSPR,Health Care,Nasdaq,100.0
Y,NSSC,"NAPCO Security Technologies, Inc. - Common Stock",Q,Q,N,100.0,N,N,,NSSC,N,NSSC,Telecommunications,Nasdaq,100.0
Y,NSTG,"NanoString Technologies, Inc. - Common Stock",Q,G,N,100.0,N,N,,NSTG,N,NSTG,Communication Services,Wikipedia-High,22.5
Y,NSYS,Nortech Systems Incorporated - Common Stock,Q,S,N,100.0,N,N,,NSYS,N,NSYS,Technology,Nasdaq,100.0
Y,NTAP,"NetApp, Inc. - Common Stock",Q,Q,N,100.0,N,N,,NTAP,N,NTAP,Technology,Nasdaq,100.0
Y,NTB,Bank of N.T. Butterfield & Son Limited (The) Voting Ordinary Shares,N, ,N,100.0,N,,NTB,NTB,N,NTB,Finance,Nasdaq,100.0
Y,NTCO,Natura &Co Holding S.A. American Depositary Shares ,N, ,N,100.0,N,,NTCO,NTCO,N,NTCO,Consumer Staples,Wikipedia-High,35.0
Y,NTCT,"NetScout Systems, Inc. - Common Stock",Q,Q,N,100.0,N,N,,NTCT,N,NTCT,Technology,Nasdaq,100.0
Y,NTEC,Intec Pharma Ltd. - Ordinary Shares,Q,S,N,100.0,N,D,,NTEC,N,NTEC,Healthcare,Name-Match,60.0
Y,NTES,"NetEase, Inc. - American Depositary Shares, each representing 25 ordinary shares",Q,Q,N,100.0,N,N,,NTES,N,NTES,Technology,Nasdaq,100.0
Y,NTG,"Tortoise Midstream Energy Fund, Inc. Common Stock",N, ,N,100.0,N,,NTG,NTG,N,NTG,Energy,Name-Match,60.0
Y,NTGN,"Neon Therapeutics, Inc. - Common Stock",Q,Q,N,100.0,N,N,,NTGN,N,NTGN,Healthcare,Name-Match,180.0
Y,NTGR,"NETGEAR, Inc. - Common Stock",Q,Q,N,100.0,N,N,,NTGR,N,NTGR,Utilities,Nasdaq,100.0
Y,NTIC,Northern Technologies International Corporation - Common Stock,Q,G,N,100.0,N,N,,NTIC,N,NTIC,Industrials,Nasdaq,100.0
Y,NTIP,"Network-1 Technologies, Inc. Common Stock",A, ,N,100.0,N,,NTIP,NTIP,N,NTIP,Miscellaneous,Nasdaq,100.0
Y,NTLA,"Intellia Therapeutics, Inc. - Common Stock",Q,G,N,100.0,N,N,,NTLA,N,NTLA,Health Care,Nasdaq,100.0
Y,NTN,"NTN Buzztime, Inc. Common Stock",A, ,N,100.0,N,,NTN,NTN,N,NTN,Communication Services,Wikipedia-High,95.5
Y,NTNX,"Nutanix, Inc. - Class A Common Stock",Q,Q,N,100.0,N,N,,NTNX,N,NTNX,Technology,Nasdaq,100.0
Y,NTP,Nam Tai Property Inc. Common Stock,N, ,N,100.0,N,,NTP,NTP,N,NTP,Real Estate,Name-Match,60.0
Y,NTR,Nutrien Ltd. Common Shares,N, ,N,100.0,N,,NTR,NTR,N,NTR,Industrials,Nasdaq,100.0
Y,NTRA,"Natera, Inc. - Common Stock",Q,Q,N,100.0,N,N,,NTRA,N,NTRA,Health Care,Nasdaq,100.0
Y,NTRP,"Neurotrope, Inc. - Common Stock",Q,S,N,100.0,N,N,,NTRP,N,NTRP,Consumer Discretionary,Nasdaq,100.0
Y,NTRS,Northern Trust Corporation - Common Stock,Q,Q,N,100.0,N,N,,NTRS,N,NTRS,Finance,Nasdaq,100.0
Y,NTUS,Natus Medical Incorporated - Common Stock,Q,Q,N,100.0,N,N,,NTUS,N,NTUS,Healthcare,Name-Match,60.0
Y,NTWK,NETSOL Technologies Inc. - Common Stock,Q,S,N,100.0,N,N,,NTWK,N,NTWK,Technology,Nasdaq,100.0
Y,NTZ,"Natuzzi, S.p.A.",N, ,N,100.0,N,,NTZ,NTZ,N,NTZ,Consumer Discretionary,Nasdaq,100.0
Y,NUAN,"Nuance Communications, Inc. - Common Stock",Q,Q,N,100.0,N,N,,NUAN,N,NUAN,Communication Services,Name-Match,24.0
Y,NUE,Nucor Corporation Common Stock,N, ,N,100.0,N,,NUE,NUE,N,NUE,Industrials,Nasdaq,100.0
Y,NUM,Nuveen Michigan Quality Municipal Income Fund Common Stock,N, ,N,100.0,N,,NUM,NUM,N,NUM,Materials,AnnualReports-Success,26.0
